ecg_id,mean_rr_interval_I,sd_rr_interval_I,mean_r_peak_I,sd_r_peak_I,mean_pp_interval_I,sd_pp_interval_I,mean_p_peak_I,sd_p_peak_I,mean_tt_interval_I,sd_tt_interval_I,mean_t_peak_I,sd_t_peak_I,mean_qq_interval_I,sd_qq_interval_I,mean_q_peak_I,sd_q_peak_I,mean_ss_interval_I,sd_ss_interval_I,mean_s_peak_I,sd_s_peak_I,qrs_mean_I,qrs_std_I,RMSSD_I,R_HR_STD_I,R_HR_median_I,R_HR_min_I,R_HR_max_I,mean_heartrate_r_I
003634_20220325,0.7139706031652949,-0.321567254596376,1.1578368402070145,-0.5586129416793265,0.6743408911771711,-0.3656762792786378,-0.9592887244099516,-0.5817593710435719,0.5863817285747388,-0.2508698639789627,1.1811820481015436,-0.1907478902294196,0.673661794167913,-0.2923341717051786,-0.7837864969528221,-0.6702690093587543,0.7117157313958219,-0.3604278588598611,0.1257655943286649,-0.2531594076146638,-0.533730982285862,-0.4390377074526211,-0.5751016551947113,-0.3231040147200371,-0.7313561481275722,-0.6021437583725805,-0.6155197048479149,-0.6924347568344107
003639_20220325,1.7441558651842994,-0.0402446586467185,-0.2825245192417778,3.9436800330160544,1.718625517451296,-0.1253534162215731,-0.4636532121435655,0.1507723965520982,1.5042180585003946,-0.0755250577721419,0.5512378615058161,-0.1123625513038598,1.737678611330883,-0.0013572114108845,0.4678181696475245,-0.2222206618253102,1.7747696968475808,-0.1528251640305271,0.2874615665527923,-0.2204357448954584,-0.2443288758845437,-0.1905825722911934,-0.9202759453481374,-0.2910580669986635,-1.2365100346855566,-1.4426812126905326,-0.8750391359934074,-1.2720959853022564
003642_20220325,-1.1532606902496678,-0.5685345489182186,1.1248223864788316,-0.2286903977284471,-1.2162999680196065,-0.4699855250924784,0.0729755550502734,0.0470590908265982,-1.0706577136735376,-0.3177000475755472,0.8514829848956353,-0.0039744399368074,-1.1934037296994084,-0.4273084293698438,-2.753779460928464,0.6157423234221842,-1.1687742684387787,-0.1393385516032316,-0.218545523367936,0.4690946440052257,0.8977004787188645,0.1856114882591961,0.6168680957505309,-0.3261736113501201,1.0112663402712545,1.553838089517349,0.2817239280384089,0.9139895440591006
003644_20220325,1.792878134291075,-0.313064228681802,-1.023233416989467,-0.5291432618581331,1.850658444963906,-0.3318828247574544,1.3545645352994808,-0.3251163240851522,1.3859365190788608,0.0475178936171998,-1.1151710159820272,0.3818475845725999,1.6468017301497038,-0.1050006190371171,1.0076517782834966,-0.5205619412569034,1.7156828449106378,-0.3577464141084307,-0.083525089830279,-0.5590851499059236,0.0436509939330353,-0.0366101455586259,-0.93626591271955,-0.3682610571756741,-1.2839048032637257,-1.3098062045903498,-0.9410316979816612,-1.29928921922472
003648_20220325,2.4417350196971954,0.6904678650486192,0.809756566044011,-0.2881176739928578,2.378080300565351,0.3374403884171566,-2.2425821220469784,0.1058995048609163,2.116176602225706,0.2952091851510852,4.099573981308806,-0.3145020223631281,2.397714033539373,0.4537411900053506,-1.4829014946858092,-0.2364225155679564,2.4457790039016256,0.6270479172812284,0.8063946768785744,-0.5643241969297688,0.7933130235431752,-0.3462585594039556,-1.0829479356987095,-0.135970899050778,-1.6571425938648503,-1.892071991093878,-0.937017052780777,-1.5803488521477342
003668_20220326,2.9160682215832736,-0.2227599644652017,-0.7996980532048964,-0.9073633978214484,3.014109886862655,-0.2646545559277438,-0.7530288655938643,-0.5467384402674915,2.530847018421664,-0.1976529735395029,-0.2838167785072484,0.5267422130742323,2.7841090690800896,-0.1872483672461376,1.1740425329211772,-0.7591963378208864,2.842747566627422,-0.2169786018690055,0.2142915923445558,-0.4849935664207323,-0.3476360865707837,-0.1354728538612204,-1.1897958763157643,-0.3823719016775119,-1.8756339797177124,-1.9646901730841144,-1.21564093373185,-1.785248708320362
003669_20220326,-0.5028430048808206,-0.3575111844577859,0.1147647986410738,0.3722008318134507,-0.5446744077164616,-0.3177306692798942,-0.8832550005001757,-0.073805199419198,-0.4893054005068632,-0.2815657606502403,-0.4697719381682196,-0.4189407564422186,-0.5183119155717663,-0.3206248122308567,-0.1018748481509349,0.4264918938794759,-0.5255425733872775,-0.3239164066789948,0.670996240311513,0.3348392673293516,0.5248973541615232,-0.0288547048115964,0.0807107123326368,-0.2575805782935021,0.354644801547703,0.4820088406091836,-0.0768202795913622,0.2465162255321959
003673_20220326,0.4685547291459748,-0.4156029420776921,-1.2306319083588195,-0.7744640870096867,0.4526001076731329,-0.3991800617809995,0.0194839865793254,-0.3301475209731268,0.3647370420911432,-0.2918862916329855,-0.6679197319985521,-0.3673109127966795,0.4580816371436719,-0.296099595251182,1.0719104851150112,0.3093723812946589,0.4870838201527803,-0.5398672151234936,0.7289336346698924,-0.1011417531653331,-0.2208640201097011,0.0232658629812621,-0.4703937647532794,-0.3415780356209803,-0.5479055261670417,-0.2885762537213586,-0.4889826483621199,-0.5299498044647356
003674_20220326,-0.5692496531448723,-0.2990787746986087,0.0108731610349047,-0.5550165576625068,-0.6043021814318352,0.2339566694363636,-0.8038798820375821,-0.1311727494905645,-0.5506839290715514,-0.2308603147136772,-0.5404276551565094,-0.5610748329061175,-0.6298324339595348,-0.1888601131884847,0.3199041357225681,0.6956286893116638,-0.5794225379887828,-0.2785305454286803,0.7073204695165382,0.0465195130298777,0.6938455444545032,0.0890016287017362,0.1304083538523393,-0.2049161705150283,0.3258584138784214,0.6728287846939787,0.0590256624298553,0.310342383309223
003676_20220326,0.3675011339615484,0.9087801423711048,-0.4249522587229762,0.2011720402982077,0.3557049753856534,0.5993350417818623,-1.6579397238652869,0.0375414592978609,0.2809098850236293,0.4094027911685841,0.8647162736805202,-0.3898971163205706,0.2495696819890782,0.5893774398957055,0.5534670294373216,0.6049631800960905,0.2963249748908325,0.8021597135283292,-0.2361311484903283,0.3395673510234836,-0.3118794820058072,-0.1996144059085669,-0.3785167804921969,0.2198048185069591,-0.4620632297121588,-0.8553037741181706,-0.1804752400909644,-0.414825158401247
003682_20220326,-0.919656275407749,-0.3547507837569252,0.1026441075870206,-0.3153176953499331,-0.971012989781372,-0.3710712815274297,1.0195661150510769,-0.1910184396287265,-0.9660352218019098,-0.0109833717367168,-0.8457887770102166,0.6522682284588669,-0.9658076294967668,-0.2916767582652892,0.8463069450477252,-0.2265548846503594,-0.9405767713029908,-0.3632189683992195,-1.4274287646406707,-0.1663848278662839,-0.7312764695891003,-0.4152440683811901,0.4071533999530483,-0.2151841774773345,0.8050812217261217,0.9618225611223992,0.1711524717172096,0.6600168376105761
003724_20220328,2.4417350196971954,0.1440432181317619,0.5954800634812867,-0.4382850973272435,2.507273810281991,0.0342923592427104,0.1428114363673236,-0.5833099937302002,2.116176602225706,0.0075296385637578,0.4997511827548997,-0.4611395533421326,2.2987592073643115,0.0871050620305265,-0.9121218624810346,-0.5843358423129633,2.338811427119224,0.4304404903606527,0.9060040016703864,-0.560387156729417,0.6762923394472755,-0.0603363371285016,-1.090426440790396,-0.2687197673285159,-1.753671856926829,-1.7179873082405728,-1.0071662405249675,-1.5899605072887084
003730_20220328,-1.00496125835564,-0.7429830972954291,1.0406990188060583,0.3069997274715331,-1.064520180380478,-0.6748519043583002,-0.2850278595875503,-0.0688168405426313,-0.935810946372329,-0.478350564700144,0.2321217587043612,-0.311241350502046,-1.0520396923064632,-0.5094972059723405,-0.9206740862667648,0.1911719521155975,-1.0076097860866282,-0.7193378049795944,-0.7492896533235666,0.2204991093052443,-0.1401907472805901,-0.2241535442585534,0.4746187916320033,-0.4497937312956756,0.8894614759229207,1.3724619590802511,0.092723880605661,0.745395672235895
003762_20220328,0.893621439048717,-0.2236414725353942,-1.0401639060808423,-0.8096007154414502,0.8904915708953971,-0.282029675273356,-0.2147359693636215,1.005148812775423,0.6403721009233057,0.1090572341131907,2.6872149330439075,3.899828471669374,0.8344633867023884,0.0021607586546677,0.0237860942377868,0.6023904609320451,0.8846466471940367,-0.2597375295017032,-3.878982608411965,0.8433278705595011,0.2114615997447091,-0.0439292214092289,-0.6448241267668328,-0.295505651538702,-0.7800736491793395,-0.7837518692428992,-0.6102641006990703,-0.8041180880102219
003771_20220329,-1.5749735290279636,-0.6598391859812969,0.4572076195198702,-0.3564524031894157,-1.6542478969366765,-0.5506578788028157,-1.3653967987263589,-0.2577324531529655,-1.4634764215804326,-0.3445549675628218,-0.5754630514757272,0.0358974167992959,-1.6198090715810376,-0.2632615543117206,-0.8012782849318413,-0.0758290231701876,-1.5861423043933809,-0.5228387886243526,0.5716287087304763,0.0637956951435179,0.6878724579813265,0.0798543167862451,1.080566671461747,-0.3665855552362775,1.6189310899329457,2.2241045696841546,0.5370758982816471,1.4388827391778247
003778_20220329,1.1991882625825767,-0.043901544139907,-0.6063201231143389,-0.377906913015875,1.2756763412799637,-0.1636076986716892,-0.098337240555159,-0.3687936404232271,1.0183047073632832,-0.0952389888916648,-0.3089208634010745,-0.5569420860992692,1.160105544268278,-0.0237661207418499,1.018623203470381,-0.5468972289807913,1.2165008199261005,-0.0177120600023621,0.9123182831348332,-0.649600258552964,1.1187758412519977,0.019047839304445,-0.7525511721258705,-0.2594563562161885,-0.9925358637008924,-1.11519445923607,-0.7355548572455065,-0.9821391458927816
003779_20220329,-0.5735805215099179,-0.1712600346224896,-1.312013691150319,-0.3149647792094878,-0.6087742644604884,-0.2324533253287818,1.1020149244787671,-0.478717187874394,-0.5583562451421366,-0.1688598919393069,-0.2784631131690391,-0.5031742159920112,-0.6078424725872993,-0.078643896592636,0.8906177100420999,-0.5016201202089225,-0.5968542912422112,-0.1833465370044109,-0.7835820932835817,-0.1768477965015902,-0.2891257445228338,-0.2422948783132734,0.1372264029821538,-0.149096965373691,0.3842860899147927,0.3753351913117813,0.02600993981204,0.3177184755158557
003780_20220329,0.2985280451848794,0.6448047168058635,-1.5582368722769406,-0.1720810770730778,0.3689555917668487,-0.0301196950777099,0.1373766519460562,-0.5043172687302951,0.2297611112197241,0.2223435109031694,0.1330952968263827,1.4907835653908377,0.3644279623708459,0.3856620900942916,0.4181538927043853,-0.3345695471006889,0.1376564026636051,1.2027210200835925,0.5928583861246044,-0.3411871103641695,1.1841936044618655,1.9777375915191309,-0.3482255115016084,0.2382631077641889,-0.5479055261670417,-0.4202872095940944,0.1890909260671914,-0.3711611935326336
003781_20220329,-0.327041829766327,-0.2644944607725276,0.5197690325757909,-0.4138562075561348,-0.3614846362464591,0.6659150934697574,0.4768711921116491,-0.5940205321960458,-0.3357169991679101,-0.1840519630882632,-0.3480995425509607,-0.549674684712059,-0.4325117984318812,-0.3510250335333866,-1.6360059891660443,0.2836924652695383,-0.4096610318730104,-0.2237827007073315,0.5561891839691384,-0.2392837513052181,0.1943957846682661,-0.1111319702885331,-0.035905902982256,-0.2309133594842222,0.1993928217381357,0.1294155401226934,-0.1588465882581116,0.0903826731208733
003821_20220330,-0.830414139400724,-0.4796109600484729,-1.333802076259391,-0.883136782493763,-0.8829265058836642,-0.4818026683191421,-0.7763670840823473,-0.3009877083687176,-0.7788772085648877,-0.3479654241053641,0.0788280917147529,-0.4517958072260667,-0.8555436803302692,-0.4121638677645727,1.128790797317132,0.0313940005511856,-0.8207730853067028,-0.503466829465337,-0.6521460184122434,-0.1873864027712175,-0.3822100538037095,-0.2835206307412508,0.3279108101505253,-0.2990069682352965,0.706581895292432,0.9441768603680026,0.0757881437075375,0.5636804114358052
003838_20220330,-0.9590278059990848,-0.521356374635144,-1.3947274180136924,-0.609847098210619,-0.8915092914942091,0.1406794899586604,-0.3373314795014769,-0.6248994605553149,-0.8986118381513059,-0.3461659892823944,-1.0182685512736576,-0.7032804652472128,-1.0068032003407217,-0.3638423943841888,1.626697201970582,-0.6207479016745271,-0.9689718007761372,-0.5093273871665958,0.5753528768605828,-0.144977995981144,-0.2507284285471566,-0.2205026927539068,0.4370124635630795,-0.3131447337706106,0.8386201329784619,1.1803178557577272,0.1534028432024906,0.6983577154021777
003842_20220330,-1.3409316527350303,3.92520551378454,-0.3116237973675798,-0.4942212369001918,-1.3314899854243027,3.045189575305397,-0.5252353730603576,1.1586129365118838,-1.2485159498553045,2.085468614574227,-0.1998367364503212,0.8555457780603711,-1.265499388769811,3.128257027621218,0.2678502544955724,0.0033820125918433,-1.2443646893650089,3.5234843717212545,-0.4561265398605689,1.2159164530849298,-0.0703772593378266,0.2301135541718193,1.8218760099204565,2.798973995467481,2.3198630442886694,-1.3687939149877653,2.489697696452355,1.8741646239938767
003870_20220331,-0.2596727663100443,-0.4745982121116128,-0.0478256142125814,-0.5076536976426334,-0.2919189002451913,-0.4681191121647178,0.003172793994959,0.3513790639526097,-0.2874098239086651,-0.2887540957395873,-0.0050830093225048,-0.0654865904964542,-0.2893807105715252,-0.394020062944352,-0.0053518973171084,-0.0380848873002203,-0.247426873753036,-0.5319373980258488,-0.5362794020440818,0.1720349453696247,-0.5223541135443753,-0.3303189775022829,-0.0830598612765671,-0.333370228751415,0.131372510452803,0.3454559221074557,-0.2158476254069876,0.0282236173255942
003973_20220405,-0.5346027062244977,-0.5984383688688877,0.8004496068417916,-0.3055188739080238,-0.5744882945741501,-0.5685784374256,-0.1271921632684571,-0.3882927044093335,-0.518715945444109,-0.3924856675265221,-1.889902665033078,-0.4834317929566045,-0.5717161074757684,-0.3097080176409126,0.6434154031661502,-0.1286761302942841,-0.5271272782284984,0.2235307578162917,0.7893313391568237,-0.5096574286829739,1.446432937577777,0.5749644541698605,0.098621090697034,-0.3831212981329474,0.3912671449107953,0.6892045788251094,-0.1146466314858901,0.2719933239243364
003985_20220405,-0.5115047416109133,-0.5788352779437922,-0.4808805903009641,-0.6696159561087274,-0.5536185737737697,-0.5578802402005266,-0.658297083212672,-0.1494883465494637,-0.4956989972323515,-0.3716037470805363,0.2884336449521176,-0.2165736306424234,-0.557579703736473,-0.4221923492809232,0.8365403337295231,-0.2624839022454368,-0.5350508024346018,-0.5635873836609665,-1.1792328110312236,0.3171545550380392,0.110206341624209,-0.314319612587868,0.0825045401346342,-0.374986958809805,0.3691561901854723,0.592061293277998,-0.1442545961342685,0.2507562892239436
003990_20220406,-0.761251483995279,-0.6608552809915373,1.880922637945954,0.0936796294091858,-0.8085273064069832,-0.6093316140381644,1.758416391240104,0.1394379584110866,-0.7220323213146372,-0.4234186231159899,2.3526850347623176,0.0628074787385836,-0.8041814134108334,-0.5196270892839033,-2.51657126866754,0.1635547673159869,-0.7775106431413764,-0.6310519866922052,-1.4559171746924873,-0.0787669500828104,-0.8522863788327665,-0.4374296976996298,0.2686181244831964,-0.4078744757159193,0.5954529100433567,1.0332537151377943,-0.0222786420217465,0.4907000366893315
003993_20220406,-0.2242238067294753,-0.3503576980636368,0.4247081841661457,-0.3430378841732773,-0.2599517882255621,-0.3706111367746843,-0.4237019908783304,-0.3527094956262897,-0.2547314406450585,-0.252560889020106,-0.0629875542552352,-0.6181375126887105,-0.284275898110112,-0.2851635007852671,-0.1914056428398261,-0.4364755796057671,-0.2545580455385294,-0.3424435302740868,-0.2874628513569445,-0.4762928954873679,-0.5809453459379809,-0.4275629457675478,-0.1023797011856115,-0.2631237369325823,0.0192600219333207,0.3306139321758955,-0.107154810333964,0.0004498540876947
003995_20220406,0.2160811437169497,0.3113491656310497,0.0177992702086492,0.2948018569000996,0.1668836919536431,0.2439428511266146,-0.2700884608944548,-0.3047690249007697,0.0862603847143186,0.062003062179216,2.107351312657016,-0.5526576869910446,0.09583629132425,0.1044620859960787,-0.6735207622796946,0.0530256818702758,0.1305252308781118,0.1640713962755568,-1.123337137255501,0.227395099498998,-0.6065435565884324,0.0837483880692279,-0.3303558513377699,-0.016377927673103,-0.3846281684770843,-0.4436336584237638,-0.2504012055073626,-0.330781481986402
003997_20220406,-0.6414307925623184,-0.6502238389012993,2.04022314894208,0.0867424971639284,-0.6877810646333559,-0.5898577193866728,-0.1877970464519251,-0.4749271005950921,-0.6158986156715321,-0.413590332688887,2.1281795635515213,-0.442988851857534,-0.6895194719698888,-0.3758315753961618,-1.0903217029148229,-0.7934671742163772,-0.6618271897322624,-0.6211543360997844,-2.7168624955862737,0.2268448230789795,-0.5246292825069876,-0.1443069436672156,0.176095718693945,-0.4059708962366229,0.4427825745748782,0.8917391647299354,-0.0768202795913622,0.372798359041798
004018_20220407,-0.2709009435527573,-0.677604903543752,0.0874066674047825,0.2003150998966693,-0.3068258436740342,-0.6059554995757658,0.7490890830706002,-0.4595768731161854,-0.2859890246363343,-0.4389977613575809,-0.0611376444415967,-0.2360127864426258,-0.3052841647782305,-0.4905076198860121,0.0255900118638588,-0.121227784895295,-0.2812999397341297,-0.3793902082795632,0.6596285390237127,-0.4089126842336378,0.6892946945650655,0.1150169475971285,-0.0784753997860284,-0.4327907595628454,0.1045923789085558,0.4358869846550608,-0.2707520726837209,0.0356040102313184
004036_20220408,0.6161250586216417,0.0111594979211026,0.1845453485665508,-0.1699183672072959,0.4103637679580799,0.3254645602195277,-0.7093072270288131,-0.3690028162157057,0.501133772234894,-0.0648654627918017,0.99734087050876,-0.0273427872926816,0.4916555960244966,-0.0525939401678292,-0.6225381589313941,-0.330336214195556,0.5441331944367273,-0.0615488114974089,0.7040880572096823,-0.2556435712189633,0.9907847879997402,-0.0696522677978812,-0.5278699581657726,-0.1839612759687091,-0.7214995705453395,-0.6021437583725805,-0.4889826483621199,-0.6220497405783761
004055_20220409,1.3778365826407564,-0.4435275606779414,-1.355494265407716,-0.7453075970915389,1.4029177512618738,-0.4330714617743391,-0.2172226285426256,-0.5994650027467382,1.1781446255004906,-0.3169175383859233,0.7102065172637763,-0.2950264965262959,1.2873331779219317,-0.2190755872894177,0.6565946007602197,-0.8175843876960389,1.3407869567589887,-0.4331533528252941,-0.2043511072594712,-0.5899964160063429,-0.4171167977750913,-0.2390257183515198,-0.8154301200369907,-0.3893721270079328,-1.1134848198743654,-1.0122747862121724,-0.8095727811129393,-1.0862703769279969
004055_20221213,0.1445416144276589,0.7549737072773041,-1.0249264658986046,-0.5239794163562942,0.2480437172884545,0.0335113998223006,0.6266100453432354,0.5373243835095101,0.0351116109104134,0.466735585617462,0.3128270340031518,1.6838209564083078,0.2919788932069617,-0.0603401965649186,0.3169895835263779,2.57695800167088,0.0253404470420851,1.3974298388332478,-0.5509431946550145,2.0210168760106124,0.2683464554163555,2.37110828246563,-0.2651392807825529,0.2657700800105242,-0.3620916111699817,-0.4552394075529652,0.1890909260671914,-0.2518391830786688
004076_20220411,0.6482055650293976,-0.5864179886687202,-0.0516349742581407,-0.3832555315319689,0.6519804760339074,-0.5696480383115868,-0.275012609477745,-0.3619554862290481,0.5267081591368473,-0.2910223565612104,0.4399393170619898,-0.1481196167127872,0.5694058165906157,-0.4017248801692614,-0.0135581941279425,2.2196904692245605,0.6118793263989147,-0.2532629168774501,0.784641273664013,0.956668753922198,-0.0160783349060892,-0.0444718672171973,-0.5504542000341762,-0.4186460887109963,-0.6207952867663059,-0.4552394075529652,-0.6155197048479149,-0.652436501779749
004080_20220411,0.2135147032043294,-0.5502408100537582,0.1083581476553599,-0.5393455121646163,0.1834469624301338,-0.474919844290976,-1.3759899300972638,-0.5672229737893808,0.0066956254637978,0.0802191292116313,0.4647424671900119,1.7208422794952958,0.1576830576836638,-0.2874124000542765,-0.3605407691715062,-0.5795908312488806,0.1947057769475521,-0.5153304422916234,-0.0905769849134522,-0.2295052567220293,-0.243617757592674,0.0193166073788248,-0.350035836764242,-0.3910144261337403,-0.3049251347372156,-0.0994402985349082,-0.4715589162568706,-0.3492517552619336
004084_20220412,0.5728163749711768,-0.6711108017623696,-1.1753961876982064,0.4089077829914275,0.5569487116750331,0.661648863758472,-0.0010117456850588,0.7713657814333407,0.4613513926096325,-0.4069089928575524,0.0877869833189027,1.0041125726545983,0.5057919997637912,-0.3441833474609851,0.6745895201704675,4.075330020874686,0.5423504014903534,-0.6449693894149423,-0.3436508464011609,2.5147458887649004,0.347985048570975,0.0221315186369212,-0.5188283246727307,-0.4496564525964405,-0.5689385988043937,-0.3371298191654247,-0.6311593655811695,-0.6030410393605076
004091_20220412,0.7348229323303322,-0.3508908857698129,0.0893113474275622,2.2652743491979024,0.7600558158930204,-0.3676695749111673,0.2197559085420783,-0.0701316124656151,0.6034313198427071,-0.2541556969338687,-0.0537693422599872,0.0176273639948153,0.7001675511790912,-0.3088205920796439,-1.2537667160547328,0.6142778129447308,0.7580683480015284,-0.2035520664801286,0.9457660709936878,-0.1357719018902308,0.2228384684861957,-0.018098872177193,-0.5839741964325483,-0.3345968711200476,-0.6816889881859086,-0.5910987984891419,-0.6207540312471685,-0.7062235458864007
004103_20220413,-0.0192293707839265,0.6458311977339726,-0.1224544405596795,-0.3995208438571244,-0.0601987462790657,0.3755263605329625,-0.335777550191587,1.9260049722077943,-0.0225728395462154,0.0839431078924613,1.3924584563604292,3.0462731717452054,0.0926948682710741,-0.193279316136074,-0.4848659997085049,0.7104964523107958,-0.0849946275279077,1.0652500609342517,0.9569094500902512,0.3955914277304929,0.7604008921456769,1.6676027381171288,-0.1733420224584315,0.3139026702941784,-0.2047883091249865,-0.2516532983263947,0.4202523718953659,-0.1244189833877204
004117_20220413,-0.7004880884493203,0.6495046944390136,-0.944929904941854,-0.7145490735370793,-0.6728741212045128,0.0065317589553215,0.118109648885526,0.6528201719896541,-0.6149686379660058,0.0646506692667751,0.0475682296004308,1.3121960888830797,-0.6505658261104994,-0.0655537530040458,0.0109987488414601,1.4169362134784709,-0.9976261455869376,2.154935449624073,-0.4820665217560892,1.4722182927734269,0.8837376787374691,3.4546810090447475,0.3066864771995152,0.537107224693711,0.4131020266984359,0.3011231235483265,1.0059122285975497,0.4970542751962635
004129_20220414,-1.4534686110085953,-0.6990209510942202,1.03740245722817,-0.1590545195324049,-1.5250543872200375,-0.6401383607996591,0.3999882213295853,-0.6050406779599988,-1.335604487070667,-0.4470454318552083,0.0704654394825702,-0.4187999638675845,-1.475874778962767,-0.5156392310865,-0.4950552024225041,-0.161767162939131,-1.4525949055014142,-0.6663114739176792,0.4829396641607926,-0.4208867818722392,-0.0459427433435448,-0.3281437955771212,0.9340951943619192,-0.4053156327974804,1.4848448096904787,1.9885728074575169,0.3795610312439642,1.2780010965935282
004136_20220414,-0.9708392651764836,-0.4449910027414863,-0.0798877279293741,-0.5990020107948264,-1.0279304101460447,-0.4480482468494552,-0.7416546918636949,-0.2958479743740848,-0.905586670942748,-0.3020811054161362,0.4004556319738414,-0.2363115817170042,-1.0336623674453806,-0.2943888221773201,0.1829996354464008,-0.1715491566179058,-0.9933474425156422,-0.4497163903189171,-2.761338897578406,0.4373389855757605,0.0413241165849092,-0.1636454708745439,0.4495509618294332,-0.2615362233009581,0.7554631071635145,1.1430137810638905,0.225546494584896,0.7127485945713143
004139_20220414,-1.0443327889469756,-0.0221983437618417,-0.1608366288975144,-0.2747663643369806,-1.094334067238164,0.3977992386861119,-0.978234584616102,-0.2387267054588285,-0.9857972480443272,-0.0252396709548325,-0.5495619358410027,-0.1326012020887026,-1.08596706128077,0.3594738638277377,0.2912297987684913,0.8281165760601122,-1.107446191083536,-0.1658086112298392,-0.1426084735765145,0.1973526952064563,0.6277555722329543,0.4312726617652833,0.5335782556731685,-0.0169893368293239,1.1375705927485504,0.8229657383634986,0.2163593003740004,0.8074316978696857
004143_20220414,0.285375037557699,-0.3762395575428371,-1.286040781748777,0.5024744866244173,0.2579816795743488,0.814124857532141,0.2106349419835632,-0.1188931905854662,0.1985035272284461,-0.3072209164200676,-0.9304103180125056,-0.676243150991801,0.2152103673449589,-0.3085075953977566,1.3033757229859022,-0.8937696916268636,0.2573016181757708,-0.483685803236541,0.8421386195561663,-0.541093814994231,-0.0996989857094927,-0.1711893717303315,-0.3835709940980296,-0.3190662800307264,-0.401265705065596,-0.2392473818430562,-0.4420165133367137,-0.3998151611655958
004152_20220414,0.5513625363109901,-0.3206483654188209,-1.3300985317706522,-0.8082991028627549,0.545768504103402,-0.3562959224483297,0.5280974069032873,-0.6130730482394324,0.4396842037065902,-0.246371702435466,-0.8661094678751508,-0.7478808120694839,0.5017530272668477,-0.2807543804995626,1.6181117264032037,-0.6216029533273921,0.5604330156607117,-0.3688906417126035,-0.6116404943252464,-0.6683941375619002,-0.4171167977750913,-0.2888975251266107,-0.5061128756052454,-0.3125437820679822,-0.5938388327549807,-0.4202872095940944,-0.545488779564563,-0.5851757573005927
004165_20220415,-0.1491554217353309,0.7177219177183749,-1.18561219872948,-0.6658391096586513,-0.0721243010221404,-0.1455620829377895,0.3178284340486687,0.9291987423395904,-0.131263983879517,0.0749982222856194,0.6355913075562843,2.126642368013113,-0.0628055728611656,-0.2880546690911486,-0.2110425030263966,3.568192912816895,0.0253404470420851,-0.5271235717207486,-1.2621769747630318,-0.2778938948256637,-0.1696675988087981,-0.1905825722911934,-0.0808311114018395,0.46122542107096,-0.1505387667710524,0.0740995401511927,0.6734291935166994,-0.0067863916957708
004168_20220415,-0.4580906984420037,0.0381689506821197,-0.8133338306407062,-0.1541677885758629,-0.5044256604585858,-0.0805310579521388,-0.8283326842327043,-0.2798866053830204,-0.4763761271286532,-0.0563954979488405,0.2782904341208005,-0.3136795776669226,-0.5308776077844723,0.2436702667357815,0.5726269423974142,0.0719340206239355,-0.495433181404084,-0.0031166606714175,-0.5915111440090867,1.981035367776952,0.0334117096728546,0.021790704367698,0.0628378099913632,-0.0564483614028096,0.2063512892056578,0.101641085400161,-0.0143311462616021,0.2171851656217683
004178_20220415,0.8535208060390245,-0.5703944008688101,0.3026355099788967,2.547023604574206,0.8383172688944458,-0.5482860912796309,-0.4188067080628826,0.2970289447771661,0.5593865424004554,0.1577227356277541,0.8591269105298751,2.1910210846558247,0.7761507212777979,-0.476207480011438,-0.4108798979554602,0.0692950476997274,0.8258144799637158,-0.5305970114782473,-1.6905730639124577,0.2802363787706385,-0.135536480620125,-0.2076524108098399,-0.6330459882437578,-0.4194303913736957,-0.741174742751879,-0.6021437583725805,-0.7066031301750497,-0.7832232630008311
004184_20220415,1.6611475548542352,0.1310952957059745,-0.4497130990191132,-0.6834239039015032,1.4737257325488768,0.3689303325403187,-0.8687774128280626,-0.6448856028053476,1.4290932969759071,-0.0038007986736977,-0.840525347783623,-0.6547587707165831,1.4771648852781727,-0.1648050091987291,1.1957186551318622,-0.7853154224736967,1.5424972444057976,-0.0314819948327505,0.7617962523582068,-0.8452436568232999,0.2996331004375502,-0.203523295203255,-0.8943826132739714,-0.2324864519445734,-1.295347253733651,-1.39366329811699,-0.8361965751570927,-1.227511372614366
004213_20220416,1.0421942843496272,0.7747659546190782,-0.0581955387810489,-0.102733547336406,1.048877844826852,0.4843852656775237,-0.6188356473241196,0.45490199123154,0.9598489658731044,0.3051063578792894,-0.2836336809949307,0.4243022974619488,0.9086795063336858,0.6266222571417328,1.0867058553380935,0.0083801586435668,1.0942521607462157,0.6305238268220458,0.97994553854852,-0.4566018127052322,-0.1696675988087981,-0.1905825722911934,-0.6779493410746098,0.0144441830318222,-0.6945527826108,-1.3098062045903498,-0.6049870887940189,-0.8693516274391111
004215_20220416,1.7640056785240958,-0.2297474141371232,-1.1607936408568948,-0.9234219481461504,1.814100940840792,0.0936719264950196,-1.9452757059783197,-0.7402921793482481,1.35396853545142,0.208053756161875,-0.4723677929538799,0.9983582985457,1.66295762013747,-0.1656852527053406,1.1174238774062146,-0.6382355169390483,1.7197578002166332,-0.2370853473644388,-0.948478206944129,-0.208452428130614,-0.5899047196656387,-0.3777412136527026,-0.9276499590057944,-0.3425948906434852,-1.326520424913401,-1.352078427966484,-0.9126264614705596,-1.284217069142687
